cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
534    12     add             32     2    30       0     
535    14     sext            64     10   54       0     
536    15     getelementptr   64     11   53       0     
537    16     load            8      8    0        0     
538    18     load            8      8    0        0     
539    19     sext            32     8    0        24    
540    20     call            32     0    0        32    
541    21     load            8      8    0        0     
542    22     sext            32     32   0        0     
543    11     load            32     2    30       0     
544    12     add             32     2    30       0     
545    14     sext            64     12   52       0     
546    15     getelementptr   64     13   51       0     
547    16     load            8      8    0        0     
548    18     load            8      8    0        0     
549    19     sext            32     8    0        24    
550    20     call            32     0    0        32    
551    21     load            8      0    0        8     
552    22     sext            32     0    0        32    
553    41     call            64     2    51       11    
554    42     bitcast         64     2    50       12    
555    44     load            8      8    0        0     
556    45     load            64     13   51       0     
557    46     getelementptr   64     14   50       0     
558    48     load            64     1    49       14    
559    49     getelementptr   64     2    50       12    
560    51     load            64     1    49       14    
561    52     getelementptr   64     2    47       15    
562    54     load            64     0    0        64    
563    55     icmp            1      1    0        0     
564    60     load            32     0    0        32    
565    61     icmp            1      1    0        0     
566    71     load            64     11   53       0     
567    72     load            32     4    28       0     
568    73     sext            64     4    57       3     
569    74     getelementptr   64     3    61       0     
570    75     load            64     10   54       0     
571    76     getelementptr   64     11   53       0     
572    11     load            32     2    30       0     
573    12     add             32     4    28       0     
574    14     sext            64     10   53       1     
575    15     getelementptr   64     11   52       1     
576    16     load            8      7    1        0     
577    18     load            8      8    0        0     
578    19     sext            32     8    0        24    
579    20     call            32     0    0        32    
580    21     load            8      7    1        0     
581    22     sext            32     31   1        0     
582    26     load            64     12   52       0     
583    27     load            32     0    22       10    
584    28     add             32     0    22       10    
585    30     sext            64     10   51       3     
586    31     getelementptr   64     12   52       0     
587    11     load            32     4    28       0     
588    12     add             32     4    28       0     
589    14     sext            64     12   52       0     
590    15     getelementptr   64     13   51       0     
591    16     load            8      8    0        0     
592    18     load            8      8    0        0     
593    19     sext            32     8    0        24    
594    20     call            32     0    0        32    
595    21     load            8      0    0        8     
596    22     sext            32     0    0        32    
597    41     call            64     2    52       10    
598    42     bitcast         64     2    52       10    
599    44     load            8      8    0        0     
600    45     load            64     14   50       0     
601    46     getelementptr   64     13   51       0     
602    48     load            64     0    48       16    
603    49     getelementptr   64     1    47       16    
604    51     load            64     0    50       14    
605    52     getelementptr   64     1    49       14    
606    54     load            64     0    0        64    
607    55     icmp            1      1    0        0     
608    60     load            32     32   0        0     
609    61     icmp            1      1    0        0     
610    63     load            64     8    56       0     
611    64     load            32     4    28       0     
612    65     sext            64     4    57       3     
613    66     getelementptr   64     4    60       0     
614    67     load            64     10   54       0     
615    68     getelementptr   64     11   53       0     
616    11     load            32     4    28       0     
617    12     add             32     4    28       0     
618    14     sext            64     10   52       2     
619    15     getelementptr   64     11   51       2     
620    16     load            8      8    0        0     
621    18     load            8      8    0        0     
622    19     sext            32     8    0        24    
623    20     call            32     0    0        32    
624    21     load            8      8    0        0     
625    22     sext            32     32   0        0     
626    26     load            64     13   51       0     
627    27     load            32     0    22       10    
628    28     add             32     0    22       10    
629    30     sext            64     11   50       3     
630    31     getelementptr   64     12   52       0     
631    11     load            32     4    28       0     
632    12     add             32     4    28       0     
633    14     sext            64     12   52       0     
634    15     getelementptr   64     13   51       0     
635    16     load            8      8    0        0     
636    18     load            8      8    0        0     
637    19     sext            32     8    0        24    
638    20     call            32     0    0        32    
639    21     load            8      8    0        0     
640    22     sext            32     32   0        0     
641    11     load            32     4    28       0     
642    12     add             32     3    29       0     
643    14     sext            64     12   52       0     
644    15     getelementptr   64     14   50       0     
645    16     load            8      8    0        0     
646    18     load            8      8    0        0     
647    19     sext            32     8    0        24    
648    20     call            32     0    0        32    
649    21     load            8      1    0        7     
650    22     sext            32     1    0        31    
651    41     call            64     3    50       11    
652    42     bitcast         64     3    50       11    
653    44     load            8      8    0        0     
654    45     load            64     15   49       0     
655    46     getelementptr   64     16   48       0     
656    48     load            64     2    52       10    
657    49     getelementptr   64     3    50       11    
658    51     load            64     0    49       15    
659    52     getelementptr   64     1    49       14    
660    54     load            64     0    0        64    
661    55     icmp            1      1    0        0     
662    60     load            32     0    0        32    
663    61     icmp            1      1    0        0     
664    71     load            64     7    57       0     
665    72     load            32     4    28       0     
666    73     sext            64     4    57       3     
667    74     getelementptr   64     3    61       0     
668    75     load            64     13   51       0     
669    76     getelementptr   64     12   52       0     
670    11     load            32     3    29       0     
671    12     add             32     3    29       0     
672    14     sext            64     11   52       1     
673    15     getelementptr   64     12   51       1     
674    16     load            8      8    0        0     
675    18     load            8      8    0        0     
676    19     sext            32     8    0        24    
677    20     call            32     0    0        32    
678    21     load            8      7    0        1     
679    22     sext            32     31   0        1     
680    35     load            32     0    0        32    
681    36     add             32     0    0        32    
682    11     load            32     3    29       0     
683    12     add             32     2    30       0     
684    14     sext            64     11   52       1     
685    15     getelementptr   64     12   51       1     
686    16     load            8      8    0        0     
687    18     load            8      8    0        0     
688    19     sext            32     8    0        24    
689    20     call            32     0    0        32    
690    21     load            8      7    0        1     
691    22     sext            32     31   0        1     
692    35     load            32     0    0        32    
693    36     add             32     0    0        32    
694    11     load            32     2    30       0     
695    12     add             32     1    31       0     
696    14     sext            64     12   52       0     
697    15     getelementptr   64     13   51       0     
698    16     load            8      8    0        0     
699    18     load            8      8    0        0     
700    19     sext            32     8    0        24    
701    20     call            32     0    0        32    
702    21     load            8      7    0        1     
703    22     sext            32     31   0        1     
704    35     load            32     0    0        32    
705    36     add             32     0    0        32    
706    11     load            32     1    31       0     
707    12     add             32     0    0        32    
708    14     sext            64     0    64       0     
709    15     getelementptr   64     0    64       0     
710    16     load            8      0    8        0     
711    18     load            8      8    0        0     
712    19     sext            32     8    0        24    
713    20     call            32     0    0        32    
714    21     load            8      0    8        0     
715    22     sext            32     0    32       0     
716    24     load            64     9    55       0     
717    400    call            64     6    58       0     
718    402    load            64     6    58       0     
719    82     alloca          64     1    51       12    
720    83     alloca          64     0    50       14    
721    85     load            64     0    0        64    
722    86     icmp            1      1    0        0     
723    90     load            64     0    50       14    
724    91     getelementptr   64     0    48       16    
725    92     load            64     0    0        64    
726    93     icmp            1      0    0        1     
727    102    load            64     8    56       0     
728    103    getelementptr   64     7    57       0     
729    104    load            64     6    58       0     
730    82     alloca          64     0    50       14    
731    83     alloca          64     0    52       12    
732    85     load            64     0    0        64    
733    86     icmp            1      1    0        0     
734    90     load            64     0    48       16    
735    91     getelementptr   64     0    49       15    
736    92     load            64     0    0        64    
737    93     icmp            1      0    0        1     
738    102    load            64     4    57       3     
739    103    getelementptr   64     5    57       2     
740    104    load            64     1    55       8     
741    82     alloca          64     0    48       16    
742    83     alloca          64     2    52       10    
743    85     load            64     0    0        64    
744    86     icmp            1      1    0        0     
745    90     load            64     6    50       8     
746    91     getelementptr   64     7    50       7     
747    92     load            64     64   0        0     
748    93     icmp            1      1    0        0     
749    95     load            64     8    48       8     
750    96     getelementptr   64     8    49       7     
751    97     load            64     64   0        0     
752    98     icmp            1      1    0        0     
753    113    load            32     32   0        0     
754    105    call            32     32   0        0     
755    106    load            64     9    55       0     
756    107    getelementptr   64     9    55       0     
757    108    load            64     1    58       5     
758    82     alloca          64     2    48       14    
759    83     alloca          64     2    51       11    
760    85     load            64     0    0        64    
761    86     icmp            1      1    0        0     
762    90     load            64     0    48       16    
