cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
539    75     load            32     9    19       4     
540    76     add             32     10   19       3     
541    77     sdiv            32     10   20       2     
542    78     sub             32     9    20       3     
543    80     load            32     0    20       12    
544    81     sext            64     0    50       14    
545    82     load            64     0    48       16    
546    83     getelementptr   64     0    49       15    
547    84     load            32     0    0        32    
548    85     load            32     0    21       11    
549    86     sext            64     0    51       13    
550    87     load            64     0    47       17    
551    88     getelementptr   64     0    48       16    
552    89     load            32     0    0        32    
553    90     icmp            1      0    0        1     
554    102    load            32     8    20       4     
555    72     load            32     0    0        32    
556    73     icmp            1      0    0        1     
557    75     load            32     9    19       4     
558    76     add             32     9    20       3     
559    77     sdiv            32     10   20       2     
560    78     sub             32     9    20       3     
561    80     load            32     0    20       12    
562    81     sext            64     0    50       14    
563    82     load            64     0    46       18    
564    83     getelementptr   64     0    49       15    
565    84     load            32     0    0        32    
566    85     load            32     0    20       12    
567    86     sext            64     0    51       13    
568    87     load            64     0    48       16    
569    88     getelementptr   64     0    49       15    
570    89     load            32     0    0        32    
571    90     icmp            1      0    0        1     
572    92     load            32     8    21       3     
573    93     sext            64     8    51       5     
574    94     load            64     12   49       3     
575    95     getelementptr   64     12   50       2     
576    96     load            32     10   20       2     
577    97     sext            64     10   50       4     
578    98     load            64     14   48       2     
579    99     getelementptr   64     12   50       2     
580    106    alloca          64     0    50       14    
581    107    alloca          64     1    53       10    
582    108    alloca          64     3    51       10    
583    111    load            64     17   47       0     
584    112    load            32     32   0        0     
585    114    load            64     14   50       0     
586    115    load            32     32   0        0     
587    116    load            64     15   49       0     
588    118    load            32     32   0        0     
589    119    load            64     14   49       1     
590    100    call            32     0    0        32    
591    102    load            32     9    19       4     
592    72     load            32     0    0        32    
593    73     icmp            1      0    0        1     
594    75     load            32     9    19       4     
595    76     add             32     8    20       4     
596    77     sdiv            32     9    20       3     
597    78     sub             32     7    21       4     
598    80     load            32     0    20       12    
599    81     sext            64     0    50       14    
600    82     load            64     0    49       15    
601    83     getelementptr   64     0    47       17    
602    84     load            32     0    0        32    
603    85     load            32     0    21       11    
