cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
406    133    icmp            32     0    0        32    
407    134    br              1      0    0        1     
408    135    load            64     0    64       0     
409    136    load            64     1    51       12    
410    137    call            64     0    49       15    
411    66     alloca          32     0    12       20    
412    67     alloca          32     0    12       20    
413    68     alloca          32     0    11       21    
414    69     store           64     1    52       11    
415    70     store           32     8    20       4     
416    72     load            64     0    47       17    
417    73     icmp            32     0    0        32    
418    74     br              1      0    0        1     
419    75     load            64     0    54       10    
420    76     add             32     9    19       4     
421    77     sdiv            32     9    19       4     
422    78     sub             32     9    20       3     
423    79     store           32     8    21       3     
424    80     load            64     0    57       7     
425    81     sext            32     0    20       12    
426    82     load            64     0    62       2     
427    83     getelementptr   64     0    48       16    
428    84     load            64     0    49       15    
429    85     load            64     0    52       12    
430    86     sext            32     0    21       11    
431    87     load            64     0    62       2     
432    88     getelementptr   64     0    49       15    
433    89     load            64     0    47       17    
434    90     icmp            32     0    0        32    
435    91     br              1      0    0        1     
436    102    load            64     0    53       11    
437    103    store           32     9    19       4     
438    72     load            64     0    48       16    
439    73     icmp            32     0    0        32    
440    74     br              1      0    0        1     
441    75     load            64     0    57       7     
442    76     add             32     7    20       5     
443    77     sdiv            32     7    20       5     
444    78     sub             32     8    20       4     
445    79     store           32     8    20       4     
446    80     load            64     0    53       11    
447    81     sext            32     7    20       5     
448    82     load            64     0    60       4     
449    83     getelementptr   64     9    48       7     
450    84     load            64     6    50       8     
451    85     load            64     0    54       10    
452    86     sext            32     4    20       8     
453    87     load            64     1    62       1     
454    88     getelementptr   64     5    48       11    
455    89     load            64     4    47       13    
456    90     icmp            32     1    0        31    
457    91     br              1      1    0        0     
458    102    load            64     0    52       12    
459    103    store           32     7    20       5     
460    72     load            64     0    47       17    
461    73     icmp            32     0    0        32    
462    74     br              1      0    0        1     
463    105    ret             32     0    0        32    
464    139    load            64     1    52       11    
465    140    add             32     6    22       4     
466    141    store           32     6    22       4     
467    130    load            64     0    49       15    
468    131    load            64     0    51       13    
469    132    sdiv            32     0    0        32    
470    133    icmp            32     0    0        32    
471    134    br              1      0    0        1     
472    135    load            64     0    64       0     
473    136    load            64     1    54       9     
474    137    call            64     0    49       15    
475    66     alloca          32     0    12       20    
476    67     alloca          32     0    12       20    
477    68     alloca          32     0    11       21    
478    69     store           64     0    50       14    
479    70     store           32     8    20       4     
480    72     load            64     0    50       14    
481    73     icmp            32     0    0        32    
482    74     br              1      0    0        1     
483    75     load            64     0    53       11    
484    76     add             32     8    19       5     
485    77     sdiv            32     7    20       5     
486    78     sub             32     8    20       4     
487    79     store           32     8    20       4     
488    80     load            64     0    56       8     
489    81     sext            32     0    20       12    
490    82     load            64     0    62       2     
491    83     getelementptr   64     0    48       16    
492    84     load            64     0    47       17    
493    85     load            64     0    52       12    
494    86     sext            32     0    19       13    
495    87     load            64     0    62       2     
496    88     getelementptr   64     0    47       17    
497    89     load            64     0    49       15    
498    90     icmp            32     0    0        32    
499    91     br              1      0    0        1     
500    102    load            64     1    52       11    
501    103    store           32     8    19       5     
502    72     load            64     0    47       17    
503    73     icmp            32     0    0        32    
504    74     br              1      0    0        1     
505    75     load            64     0    53       11    
506    76     add             32     8    19       5     
507    77     sdiv            32     7    20       5     
508    78     sub             32     7    21       4     
509    79     store           32     8    20       4     
510    80     load            64     0    51       13    
511    81     sext            32     5    20       7     
512    82     load            64     0    62       2     
513    83     getelementptr   64     7    49       8     
514    84     load            64     7    48       9     
515    85     load            64     0    55       9     
516    86     sext            32     4    20       8     
517    87     load            64     0    62       2     
518    88     getelementptr   64     7    49       8     
519    89     load            64     7    48       9     
520    90     icmp            32     2    0        30    
521    91     br              1      1    0        0     
522    102    load            64     1    50       13    
523    103    store           32     8    19       5     
524    72     load            64     0    47       17    
525    73     icmp            32     0    0        32    
526    74     br              1      0    0        1     
527    105    ret             32     0    0        32    
528    139    load            64     0    54       10    
529    140    add             32     5    23       4     
530    141    store           32     5    23       4     
531    130    load            64     0    48       16    
532    131    load            64     0    48       16    
533    132    sdiv            32     0    0        32    
534    133    icmp            32     0    0        32    
535    134    br              1      0    0        1     
536    143    ret             32     0    0        32    
537    28     load            64     7    51       6     
538    29     icmp            32     1    0        31    
539    30     br              1      1    0        0     
540    31     load            64     2    61       1     
541    32     getelementptr   64     14   50       0     
542    33     load            64     12   52       0     
543    34     sext            32     12   20       0     
544    35     load            64     2    60       2     
545    36     getelementptr   64     15   49       0     
546    37     call            64     14   50       0     
547    106    alloca          32     0    12       20    
548    107    alloca          32     1    12       19    
549    108    alloca          32     0    12       20    
550    109    store           64     15   49       0     
551    110    store           64     13   51       0     
552    111    load            64     5    58       1     
553    112    load            64     15   49       0     
554    113    store           32     32   0        0     
