cycle  INDEX  OPCODE          WIDTH  SDC  SYMPTOM  TRUE  
722    1114   store           8      8    0        0     
723    1118   br              1      1    0        0     
724    1128   br              1      1    0        0     
725    1136   br              1      1    0        0     
726    1208   call            64     0    50       14    
727    896    store           64     0    49       15    
728    897    store           64     0    53       11    
729    898    store           64     1    63       0     
730    899    store           32     1    31       0     
731    900    store           8      0    0        8     
732    909    br              1      0    0        1     
733    918    call            32     0    8        24    
734    482    store           8      0    8        0     
735    486    br              1      0    1        0     
736    514    ret             8      0    1        7     
737    920    br              1      0    1        0     
738    947    br              1      1    0        0     
739    1036   br              1      1    0        0     
740    1046   store           8      8    0        0     
741    1049   ret             8      8    0        0     
742    1209   store           8      8    0        0     
743    1212   br              1      1    0        0     
744    1213   store           32     17   15       0     
745    1214   store           8      0    0        8     
746    1118   br              1      0    0        1     
747    1128   br              1      0    0        1     
748    1226   ret             32     17   15       0     
749    1314   store           32     17   15       0     
750    1317   br              1      1    0        0     
751    1332   br              1      1    0        0     
752    1344   call            32     8    0        24    
753    1347   store           32     15   17       0     
754    1309   br              1      1    0        0     
755    1313   call            64     0    49       15    
756    1110   store           64     0    50       14    
757    1111   store           32     0    18       14    
758    1112   store           64     7    57       0     
759    1113   store           32     6    26       0     
760    1114   store           8      8    0        0     
761    1118   br              1      1    0        0     
762    1128   br              1      1    0        0     
763    1136   br              1      1    0        0     
764    1208   call            64     0    49       15    
765    896    store           64     0    46       18    
766    897    store           64     0    54       10    
767    898    store           64     1    63       0     
768    899    store           32     1    31       0     
769    900    store           8      0    0        8     
770    909    br              1      0    0        1     
771    918    call            32     0    8        24    
772    482    store           8      0    8        0     
773    486    br              1      0    1        0     
774    514    ret             8      0    1        7     
775    920    br              1      0    1        0     
776    947    br              1      1    0        0     
777    1036   br              1      1    0        0     
778    1046   store           8      8    0        0     
779    1049   ret             8      8    0        0     
780    1209   store           8      8    0        0     
781    1212   br              1      1    0        0     
782    1213   store           32     18   14       0     
783    1214   store           8      0    0        8     
784    1118   br              1      0    0        1     
785    1128   br              1      0    0        1     
786    1226   ret             32     17   15       0     
787    1314   store           32     18   14       0     
788    1317   br              1      1    0        0     
789    1332   br              1      1    0        0     
790    1344   call            32     8    0        24    
791    1347   store           32     13   19       0     
792    1309   br              1      1    0        0     
793    1313   call            64     0    49       15    
794    1110   store           64     0    48       16    
795    1111   store           32     0    18       14    
796    1112   store           64     10   54       0     
797    1113   store           32     6    26       0     
798    1114   store           8      8    0        0     
799    1118   br              1      1    0        0     
800    1128   br              1      1    0        0     
801    1136   br              1      1    0        0     
802    1208   call            64     0    47       17    
